employee_id,asset_id,assigned_date,return_date,location,status,condition,serial_number,model_number,warranty_expiration,maintenance_schedule,maintenance_last_date,maintenance_next_date
95,70,6/8/2020,5/10/2021,remote,inactive,used,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,4/27/2022,monthly,4/14/2022,2/21/2021
32,84,9/17/2020,8/26/2020,remote,inactive,refurbished,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,7/23/2028,quarterly,3/2/2021,3/27/2022
100,21,8/27/2021,4/1/2020,warehouse,inactive,new,sapien a libero nam dui proin leo odio porttitor id consequat in,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi,8/19/2029,quarterly,12/7/2020,3/19/2022
98,45,11/14/2021,7/17/2021,office,pending,refurbished,donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,9/3/2028,monthly,12/23/2021,11/16/2022
44,28,1/1/2020,4/26/2021,office,inactive,used,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat,10/10/2028,annually,3/7/2021,8/20/2021
2,38,1/12/2021,8/22/2022,remote,pending,new,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam,8/4/2025,quarterly,12/24/2020,6/23/2022
81,63,2/11/2022,1/7/2022,remote,inactive,used,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis,6/14/2029,annually,2/4/2021,1/27/2021
16,37,4/20/2021,1/6/2022,remote,pending,refurbished,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst,8/31/2028,quarterly,11/21/2021,1/23/2020
71,50,7/21/2020,9/4/2021,remote,active,new,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum,4/29/2030,monthly,2/17/2020,6/16/2021
48,86,11/22/2021,3/26/2021,remote,active,refurbished,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci,3/31/2030,annually,1/31/2020,8/1/2022
34,16,7/5/2021,9/24/2022,office,active,used,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam,4/2/2029,quarterly,6/24/2021,1/12/2021
50,34,11/14/2022,4/12/2021,remote,pending,new,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque,3/16/2030,quarterly,1/29/2021,12/31/2020
17,15,8/12/2020,3/7/2020,remote,inactive,new,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a,nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum,4/20/2029,quarterly,12/17/2020,11/19/2021
87,48,7/18/2022,5/24/2022,warehouse,inactive,used,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,9/29/2023,annually,9/28/2021,7/16/2021
53,71,12/16/2020,12/8/2021,warehouse,active,new,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas,11/22/2029,quarterly,2/21/2021,4/13/2021
59,92,7/19/2021,7/12/2020,office,active,used,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum,11/1/2026,monthly,1/26/2022,4/17/2021
1,37,2/22/2020,11/13/2021,remote,inactive,used,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in,4/22/2022,quarterly,12/10/2021,12/31/2020
81,21,9/7/2021,1/15/2022,remote,active,used,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,tristique fusce congue diam id ornare imperdiet sapien urna pretium,6/13/2030,annually,8/9/2022,7/25/2022
47,40,8/22/2020,4/27/2021,warehouse,inactive,used,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet,ipsum primis in faucibus orci luctus et ultrices posuere cubilia,3/20/2025,annually,4/12/2022,11/14/2022
56,62,9/10/2022,5/5/2021,warehouse,inactive,refurbished,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu,2/23/2027,annually,7/22/2022,12/18/2022
52,48,3/24/2021,1/16/2020,warehouse,active,new,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque,2/5/2023,annually,9/24/2021,5/27/2020
84,81,5/6/2020,3/17/2020,remote,active,new,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh,6/16/2026,annually,9/25/2021,10/1/2020
80,47,4/30/2021,7/13/2021,office,pending,refurbished,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,7/26/2028,monthly,3/23/2021,7/19/2020
38,41,3/15/2022,7/10/2021,office,active,new,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,nunc purus phasellus in felis donec semper sapien a libero nam dui,8/12/2027,monthly,10/15/2020,1/21/2020
28,41,3/6/2020,9/25/2022,office,inactive,refurbished,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet,4/21/2028,monthly,11/2/2020,10/31/2020
68,2,3/3/2020,8/20/2022,remote,pending,new,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a,10/10/2029,quarterly,2/17/2021,3/19/2021
2,58,2/17/2020,7/14/2020,remote,pending,refurbished,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris,2/22/2030,annually,3/15/2020,9/1/2022
59,61,8/24/2020,5/29/2020,warehouse,pending,new,vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique,10/19/2027,annually,9/28/2022,12/4/2021
58,9,6/28/2021,10/17/2022,remote,active,used,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,magna ac consequat metus sapien ut nunc vestibulum ante ipsum,2/1/2029,quarterly,10/10/2022,2/13/2021
49,58,10/17/2020,7/22/2021,warehouse,inactive,used,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est,11/15/2027,annually,2/25/2022,6/16/2022
43,35,11/7/2020,3/10/2022,remote,active,refurbished,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi,9/25/2026,monthly,4/9/2021,10/16/2021
5,16,2/12/2022,6/6/2022,office,inactive,refurbished,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi,9/25/2026,quarterly,2/6/2022,12/1/2021
72,43,7/2/2020,1/1/2022,office,inactive,new,donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis,8/28/2027,annually,11/10/2022,4/11/2021
19,96,12/30/2020,6/17/2021,warehouse,active,new,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt,6/8/2028,monthly,10/2/2021,5/4/2020
3,52,8/17/2021,11/9/2022,warehouse,active,new,diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet,12/27/2029,quarterly,8/24/2021,8/27/2022
8,76,10/29/2020,5/14/2022,office,pending,refurbished,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,5/2/2023,monthly,3/5/2021,7/31/2021
3,26,7/11/2021,7/8/2021,office,inactive,refurbished,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,9/21/2030,quarterly,12/6/2020,4/4/2020
57,90,1/2/2020,5/1/2020,office,active,new,quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci,8/25/2028,monthly,5/3/2022,4/20/2020
11,35,9/13/2020,9/11/2020,office,pending,used,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus,2/3/2026,annually,8/16/2022,12/30/2022
87,52,11/3/2022,10/1/2020,office,active,refurbished,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede,ac nulla sed vel enim sit amet nunc viverra dapibus,10/3/2027,annually,5/13/2021,11/15/2021
90,33,2/23/2022,5/1/2022,warehouse,pending,used,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum,in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla,7/11/2027,annually,10/21/2021,8/4/2022
82,83,2/20/2020,12/12/2020,warehouse,pending,refurbished,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante,4/12/2025,monthly,6/18/2021,1/30/2021
85,2,7/31/2021,12/22/2021,remote,active,refurbished,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis,3/10/2025,monthly,6/22/2022,1/18/2021
98,19,2/8/2020,8/21/2022,warehouse,pending,new,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,ligula nec sem duis aliquam convallis nunc proin at turpis a,7/7/2027,monthly,6/23/2022,10/23/2020
54,45,11/18/2022,2/10/2020,office,active,refurbished,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a,7/31/2029,quarterly,11/1/2021,10/28/2020
22,37,8/7/2021,7/26/2021,office,pending,used,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium,6/21/2026,monthly,10/10/2022,5/21/2020
58,71,5/6/2022,10/17/2020,remote,inactive,new,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu,7/18/2028,monthly,9/18/2021,5/31/2020
99,37,5/30/2021,7/17/2022,office,active,new,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,2/11/2027,monthly,10/30/2021,5/11/2021
18,93,8/12/2020,12/14/2020,warehouse,pending,new,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,5/24/2025,annually,4/2/2021,7/1/2020
45,35,7/28/2022,11/24/2020,office,pending,used,erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat,2/9/2027,quarterly,11/26/2020,12/24/2022
39,25,7/13/2020,3/3/2022,remote,active,used,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,primis in faucibus orci luctus et ultrices posuere cubilia curae donec,11/23/2026,quarterly,5/25/2021,1/21/2021
70,72,5/9/2021,12/22/2021,warehouse,pending,refurbished,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat,non interdum in ante vestibulum ante ipsum primis in faucibus,6/24/2024,monthly,2/23/2020,12/20/2022
56,30,7/7/2020,4/11/2022,warehouse,inactive,refurbished,porttitor id consequat in consequat ut nulla sed accumsan felis,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,1/22/2025,quarterly,5/29/2020,8/12/2021
90,42,5/16/2020,12/19/2020,remote,inactive,used,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices,7/12/2022,monthly,8/15/2020,3/18/2021
100,11,2/28/2022,11/20/2022,remote,pending,refurbished,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,4/13/2024,annually,6/29/2021,11/26/2022
96,88,10/16/2021,10/7/2020,office,inactive,refurbished,molestie sed justo pellentesque viverra pede ac diam cras pellentesque,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in,7/29/2029,annually,4/3/2022,4/23/2022
30,4,3/23/2020,3/9/2022,office,inactive,used,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem,5/29/2029,monthly,3/28/2020,1/23/2021
37,6,1/27/2022,2/28/2020,office,active,used,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend,sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,9/4/2030,annually,3/20/2020,9/23/2021
