event_type,timestamp,device_type,interaction_duration,purchase_amount,location_latitude,location_longitude,customer_id,product_id
purchase,11/28/2010,tablet,2268,792.68,35.9411947,139.3061655,655,35
interaction,1/5/2016,tablet,3584,785.19,-14.1462865,-71.4603621,312,65
view,11/19/2011,desktop,1095,606.94,-32.4499018,-71.2325958,246,54
interaction,6/25/2015,tablet,3271,191.55,56.5789712,85.1026739,536,43
purchase,1/12/2014,desktop,618,534.9,5.465831,95.4227312,348,86
view,3/27/2006,tablet,1980,636.97,51.857861,16.8415115,547,16
interaction,12/23/2022,desktop,2124,668.81,14.5699334,121.0204582,962,54
view,2/14/2013,desktop,807,875.27,-17.0363653,30.4386437,710,63
purchase,6/22/2017,mobile,189,68.52,5.21667,96.28333,859,1
interaction,9/22/2014,tablet,286,620.26,0.6488335,99.745565,41,12
click,6/3/2000,desktop,910,808.18,45.3444075,20.5145956,725,52
view,12/22/2020,desktop,2436,802.35,50.9614392,21.2804169,41,32
interaction,5/10/2009,tablet,1419,809.21,11.7367959,41.0822359,480,92
interaction,9/11/2018,mobile,775,943.34,30.918919,110.494385,986,52
view,1/4/2025,mobile,2090,342.35,-7.377892,109.2504436,546,47
interaction,6/3/2018,mobile,3163,124.14,31.1713871,31.6967438,34,8
purchase,5/6/2002,tablet,1383,13.45,-21.2105166,-47.625836,373,41
interaction,9/14/2016,tablet,3479,340.29,13.2063104,-16.3037052,896,97
view,12/16/2000,desktop,1259,413.42,5.242598,-75.781831,552,72
click,7/25/2011,desktop,2723,207.0,46.5838069,0.3350126,469,55
view,10/12/2023,mobile,409,835.18,41.3895075,60.3414529,324,81
click,1/7/2001,desktop,2782,448.76,14.602493,-90.5279231,873,83
interaction,4/13/2013,desktop,438,660.98,32.874735,117.531622,55,19
click,1/7/2000,mobile,3309,106.08,46.176012,129.425798,186,2
interaction,7/2/2021,desktop,3275,192.66,11.2060173,124.8476713,408,8
purchase,6/22/2015,desktop,2017,932.48,61.337971,40.081276,406,38
purchase,4/3/2022,mobile,2204,339.42,57.2331599,41.0611975,904,38
interaction,8/5/2007,mobile,379,250.92,46.160066,124.1436001,315,67
view,10/19/2007,mobile,715,9.71,5.459089,-76.01598,49,75
interaction,10/9/2015,desktop,1338,341.58,-29.9026691,-71.2519374,688,58
purchase,6/11/2014,mobile,1711,668.61,30.715704,104.02753,739,77
purchase,6/19/2020,mobile,1975,191.94,24.9936281,121.3009798,352,55
click,6/16/2022,desktop,3571,112.42,-7.066667,108.416667,205,76
view,1/2/2004,desktop,1219,223.26,46.5620633,30.8631957,175,39
click,4/19/2021,tablet,1249,688.55,8.5243626,124.757617,260,78
purchase,5/14/2018,mobile,597,387.66,16.8263127,42.7344873,50,40
click,6/13/2005,mobile,2720,775.92,-14.72796,-70.52285,142,34
purchase,5/1/2009,tablet,1870,701.31,56.1993557,15.6309078,916,100
view,3/20/2004,tablet,193,600.46,36.588392,115.891646,190,1
interaction,10/28/2023,desktop,2410,626.28,32.2392184,-93.5205641,300,68
click,7/5/2004,mobile,1779,792.23,14.573997,121.049071,497,46
click,3/25/2003,desktop,3013,585.96,44.275895,123.9674831,204,45
interaction,4/28/2025,desktop,1586,593.52,8.8232057,-69.9982093,424,58
view,8/22/2006,tablet,2281,866.79,16.8782186,-1.9209164,775,52
view,7/11/2012,tablet,1256,733.92,5.9031249,0.9868468,511,63
interaction,10/27/2020,mobile,3030,848.16,24.7021073,121.7377502,742,78
interaction,11/22/2015,desktop,1313,878.72,55.6271504,37.864193,431,70
view,2/2/2013,mobile,3112,127.57,-7.0370275,108.2496145,527,57
purchase,6/16/2019,tablet,1372,976.33,49.858677,18.9770856,698,54
interaction,6/29/2015,tablet,2864,431.42,25.5822549,-100.9086492,63,51
purchase,11/16/2014,mobile,3460,747.95,9.575985,125.423119,197,41
click,2/2/2025,mobile,2507,706.52,10.1197024,-69.0393069,635,20
purchase,12/1/2014,desktop,611,815.49,9.006393,1.6639235,323,66
interaction,3/13/2000,desktop,3403,93.35,32.457509,35.227727,906,35
view,2/15/2006,tablet,527,686.86,37.7272804,26.6892471,732,22
purchase,5/30/2000,mobile,1112,768.62,11.9313228,7.413802,662,94
view,7/11/2010,desktop,2048,303.03,31.2357377,121.5054068,895,82
purchase,7/8/2012,desktop,1814,528.09,43.5687705,27.8342003,158,18
view,9/28/2016,tablet,2428,298.24,41.1163724,-8.2693138,784,12
view,6/2/2023,mobile,1982,378.35,-6.3030571,106.8912492,549,81
interaction,1/13/2023,desktop,1970,931.05,-2.7968956,115.1859517,116,44
click,2/12/2015,tablet,2683,901.45,51.7300614,21.9829204,828,17
view,12/27/2023,tablet,3334,18.84,42.8045028,-1.6432837,963,70
click,5/19/2012,desktop,2916,138.52,57.8395263,50.0742576,635,33
purchase,12/18/2002,mobile,904,79.56,31.464581,120.779264,652,34
interaction,4/11/2011,mobile,2678,389.89,49.4390256,16.6408689,35,17
interaction,3/14/2012,mobile,3159,642.49,45.1870126,20.5134778,895,21
view,7/13/2011,desktop,1618,448.9,-7.4846821,108.7833982,219,12
click,1/4/2007,desktop,2930,120.06,-8.1553145,111.8270486,424,20
view,4/1/2013,mobile,2659,526.4,27.948308,109.599191,821,61
interaction,7/12/2017,mobile,536,39.55,37.3612982,-8.3789043,747,39
interaction,1/26/2018,tablet,2775,209.43,53.6944002,17.5569252,887,7
view,9/22/2012,desktop,3324,22.35,-7.1568,107.9439,452,33
purchase,9/8/2017,mobile,2150,338.47,36.962883,115.260968,986,81
purchase,12/19/2015,mobile,1448,801.71,22.7370366,106.1536828,68,53
click,6/7/2012,mobile,2940,976.03,53.2012042,5.8112912,411,86
interaction,5/16/2014,mobile,1061,285.25,-20.1127536,16.1610343,936,17
purchase,8/17/2021,tablet,334,369.53,-10.2507168,123.5112035,659,77
click,12/2/2010,tablet,1839,171.47,45.8903748,-77.2672051,374,51
purchase,1/13/2003,mobile,2969,39.74,56.16667,22.1,632,45
interaction,5/5/2009,mobile,111,843.16,36.1398393,128.1135947,918,33
interaction,3/23/2013,mobile,2409,290.59,52.9152117,23.4961724,656,21
interaction,4/18/2000,mobile,26,89.16,32.2066153,-6.4649964,309,9
view,8/12/2004,tablet,5,104.34,41.245445,119.4015739,349,9
interaction,11/25/2025,tablet,1248,887.91,35.8886106,140.0636977,881,82
interaction,6/11/2021,desktop,193,483.26,19.5889431,96.2595008,7,3
click,8/5/2008,mobile,823,789.92,12.7361733,101.0782727,559,26
interaction,1/4/2014,mobile,2664,356.34,-7.811056,108.438797,730,97
view,9/4/2024,mobile,1407,685.62,-6.8618504,111.971625,528,72
interaction,9/27/2002,tablet,1640,212.72,33.387684,114.021538,743,37
purchase,9/2/2003,tablet,707,748.77,22.0462137,111.012675,792,87
view,4/18/2024,mobile,3044,452.74,30.2638032,102.8054753,343,77
purchase,4/24/2012,tablet,1392,148.81,37.943121,115.217658,284,64
purchase,9/23/2007,desktop,1825,854.23,-21.3653841,-51.8677296,878,79
purchase,2/22/2001,desktop,1459,275.66,31.306915,111.012335,603,84
view,9/2/2010,tablet,2741,843.65,14.5618599,121.0130439,395,76
purchase,7/18/2017,desktop,1852,457.83,-34.6824081,-58.5146668,358,87
interaction,7/16/2007,desktop,2965,146.31,60.9366185,15.2977085,373,75
view,3/31/2011,tablet,2821,117.03,20.2109764,105.4683193,981,80
interaction,8/5/2023,desktop,1272,493.78,-7.01771,109.5463954,32,44
click,3/19/2012,desktop,1113,935.23,-7.811056,108.438797,560,79
view,3/19/2015,tablet,330,764.48,23.036996,112.515033,64,51
purchase,7/7/2007,tablet,2338,373.17,57.4924284,12.6475194,336,100
click,7/18/2017,desktop,3080,992.84,26.732065,67.786348,115,69
purchase,2/2/2011,tablet,436,940.04,3.6135482,98.5025286,339,37
interaction,8/20/2014,tablet,2404,951.75,-6.9927364,107.8731968,116,71
purchase,7/29/2017,desktop,1284,673.34,31.082561,106.859119,938,73
click,9/20/2005,desktop,1089,325.9,41.3400747,21.5500203,433,100
click,8/23/2004,tablet,42,559.67,14.0397463,120.659505,812,99
click,2/23/2018,desktop,870,882.74,49.911732,20.8725617,711,42
purchase,12/9/2024,mobile,1915,378.72,-31.4397154,-64.1251893,873,3
purchase,4/28/2009,desktop,1949,343.08,50.1758214,30.1017634,7,5
view,8/24/2001,desktop,2626,434.74,8.0030266,124.3465661,332,78
click,3/14/2019,desktop,1428,925.92,-7.0124761,111.4812472,229,72
view,6/9/2001,desktop,3144,958.35,50.59764,28.443,315,1
click,6/15/2007,tablet,3393,756.62,40.4287192,71.7741103,239,49
view,1/20/2005,tablet,3345,153.08,61.9581691,14.8300464,343,2
view,8/31/2009,desktop,2965,847.08,5.9031249,0.9868468,842,11
purchase,10/14/2002,mobile,2570,289.26,39.909969,116.459299,631,83
view,8/8/2007,tablet,1337,544.58,40.179599,112.891988,374,65
view,10/9/2006,desktop,625,114.69,45.2977605,2.5135985,584,5
click,11/28/2019,desktop,3315,140.99,51.3731898,6.1747875,493,14
interaction,10/7/2008,desktop,1099,517.62,-22.8664464,-51.3906526,325,22
interaction,5/20/2001,mobile,1972,487.56,35.4655761,44.3803921,545,27
interaction,8/30/2012,mobile,2369,811.56,11.1869803,-60.7301511,354,69
purchase,4/6/2014,tablet,2737,611.95,35.4213103,-97.5734783,692,28
click,11/28/2022,desktop,771,5.61,16.2463509,120.9986275,838,27
purchase,8/15/2000,tablet,641,321.64,-30.7190522,-57.3298733,436,90
interaction,5/26/2009,desktop,3187,979.13,-37.052608,-69.880879,912,27
interaction,4/14/2024,tablet,2740,287.57,11.3861374,12.7199759,924,37
interaction,1/17/2003,tablet,2400,217.39,46.0675028,44.4160763,605,26
view,5/17/2002,desktop,2979,661.51,47.2305176,-0.071593,707,31
interaction,12/9/2004,desktop,526,109.31,-8.0989,122.8333,458,95
click,1/4/2005,desktop,1250,582.57,-2.1596406,-79.8184684,101,26
purchase,12/20/2006,tablet,666,531.31,52.2820161,36.0199456,154,4
click,11/26/2007,desktop,1492,613.71,45.4835641,18.7768698,934,19
purchase,3/27/2012,desktop,1642,963.19,39.940646,116.102009,625,44
purchase,3/11/2018,desktop,292,773.81,28.8876615,112.5841075,6,30
view,12/14/2002,mobile,2472,740.84,60.3560649,5.3446343,338,50
interaction,6/28/2023,tablet,610,506.44,-6.9465,113.8331,421,53
click,4/2/2021,mobile,1823,402.32,-8.5083726,115.5672264,387,90
view,5/18/2014,tablet,2991,108.04,59.1096942,11.3840397,621,86
purchase,12/31/2015,tablet,1455,375.67,50.3095461,17.5223977,897,62
click,5/31/2016,desktop,3154,701.18,12.6612116,-0.5683399,666,52
view,1/20/2010,tablet,1354,499.67,52.8779171,21.5301636,7,82
purchase,11/7/2024,desktop,2082,853.0,-11.8073632,-39.3809152,856,78
view,12/6/2021,tablet,1240,700.72,31.067952,35.6955945,954,62
purchase,3/11/2002,desktop,29,735.3,52.7815,20.11774,634,55
click,7/10/2008,tablet,1810,528.43,-7.6535289,110.6749978,571,9
view,9/18/2007,desktop,2593,192.92,-6.3636897,107.1100534,14,81
purchase,9/15/2013,desktop,925,402.62,11.8478074,11.0706454,832,53
click,2/13/2019,mobile,2208,186.49,39.8116909,113.1029629,82,6
click,4/5/2000,mobile,86,552.04,-38.848827,-68.119936,834,54
interaction,3/26/2001,mobile,181,497.17,38.9254193,-9.3894213,548,23
purchase,12/19/2008,desktop,2955,357.71,11.6209009,-85.0791866,838,44
purchase,1/2/2018,mobile,1246,775.84,50.0344323,15.418462,236,22
interaction,8/11/2001,tablet,64,836.01,40.5410214,44.7690148,233,40
view,12/3/2005,tablet,2663,460.45,27.587249,118.473619,78,35
click,9/20/2024,desktop,1062,447.41,-7.4111208,108.1221146,445,6
interaction,3/5/2002,desktop,2738,286.82,55.321347,42.16866,78,97
view,4/29/2012,tablet,1673,339.45,29.655143,121.406995,8,86
view,3/30/2019,tablet,1110,254.17,63.8277884,20.2655577,406,70
purchase,1/20/2004,mobile,2474,297.35,29.013167,109.77792,694,42
click,12/25/2022,tablet,3509,113.6,-6.551202,-42.2165112,193,6
click,9/29/2020,tablet,3329,175.57,30.0413257,31.2046714,920,42
click,8/11/2014,tablet,917,124.65,35.3387006,25.1443698,19,73
click,9/11/2001,mobile,1016,6.78,-9.4059855,119.2378899,294,12
click,6/19/2001,tablet,1417,422.28,3.957378,126.679524,429,8
interaction,11/27/2016,desktop,2169,250.14,19.4449916,-99.1082647,772,100
click,4/6/2014,tablet,2337,376.09,61.2559503,73.3845471,193,75
purchase,9/6/2020,mobile,2442,774.79,31.699849,121.016122,20,20
view,11/21/2001,tablet,1870,877.57,44.0088432,39.192149,488,23
purchase,8/26/2022,desktop,2276,70.99,11.7931418,17.1632224,872,39
view,4/18/2014,mobile,526,305.62,29.588771,110.442349,739,6
interaction,7/14/2001,tablet,1645,467.81,54.0471273,19.2012887,884,2
purchase,4/6/2010,desktop,2824,592.5,-22.8636192,-42.3336313,803,12
click,8/18/2002,mobile,3063,37.93,48.7980515,2.4882911,630,79
click,7/12/2002,desktop,2341,629.27,51.7173795,15.4240467,995,30
view,5/18/2016,mobile,1655,903.13,30.7066802,31.2447709,785,44
click,11/13/2005,desktop,2529,838.09,33.1584786,-5.8432964,334,50
view,12/20/2017,mobile,149,133.58,-7.2760371,107.6925674,474,84
view,6/22/2008,tablet,2585,970.38,4.4613091,96.5249759,26,53
interaction,3/2/2001,desktop,1674,642.85,37.617937,120.395988,888,17
purchase,1/29/2018,tablet,782,653.5,-8.3765619,115.1918802,978,80
purchase,11/15/2020,mobile,678,805.47,4.1581668,11.5361726,672,17
purchase,7/27/2017,tablet,1967,195.86,-12.52614,-76.5452105,858,28
view,8/6/2010,mobile,277,290.24,-32.3927221,-57.968819,251,31
view,9/28/2019,tablet,2778,282.82,15.6883639,120.6208167,267,21
view,10/18/2003,tablet,1578,413.16,-23.3866812,-48.7218983,593,25
click,10/7/2009,tablet,2949,842.02,48.7068855,2.3371075,14,96
purchase,6/20/2012,mobile,2456,22.71,-28.3006117,-54.2673083,133,78
view,10/29/2025,desktop,3278,520.8,-8.0725066,-39.1268089,570,94
interaction,1/25/2018,tablet,1067,954.75,-8.5262,120.2214,295,9
click,9/24/2025,tablet,2096,713.6,30.656037,117.489156,329,1
purchase,11/5/2018,mobile,3090,849.87,49.181214,18.0610035,725,33
click,11/21/2023,tablet,2737,938.76,14.4759803,100.6241192,970,78
click,12/7/2024,tablet,2355,269.93,53.5316199,15.8138245,392,10
view,11/8/2011,mobile,647,183.06,-6.6513426,106.3493224,709,17
click,2/9/2020,desktop,2488,448.98,49.1063903,17.164335,331,91
view,7/11/2023,mobile,2402,222.41,55.5376879,42.0791342,197,56
click,4/1/2022,desktop,1056,730.43,49.793263,18.9515077,553,22
click,5/8/2024,mobile,1057,882.36,32.060255,118.796877,153,27
view,1/28/2012,tablet,1204,407.79,54.2618911,36.15775,20,41
view,5/21/2006,tablet,2283,559.95,50.2304098,19.8541516,592,93
click,4/24/2012,desktop,1531,769.75,42.849628,-71.1049505,724,43
click,2/29/2012,mobile,1626,517.5,-23.5586314,-51.4650904,934,97
interaction,11/2/2007,mobile,3559,849.67,17.4030206,104.8337879,303,45
view,2/9/2002,mobile,2889,100.94,48.239431,129.3909831,451,73
view,6/16/2022,tablet,3151,144.22,38.6841753,-8.9548647,614,52
purchase,7/3/2003,tablet,2357,419.8,22.691253,114.346251,485,89
purchase,4/29/2004,tablet,928,845.72,12.1348457,15.0557415,804,98
view,5/13/2022,tablet,2102,977.69,-6.9924,113.3859,468,35
interaction,7/10/2025,desktop,3544,601.03,60.7412843,56.7240294,501,91
interaction,2/13/2019,mobile,1324,518.56,57.7230291,11.9323841,263,88
purchase,6/5/2007,tablet,1686,231.08,59.6740144,16.7259208,776,72
purchase,1/14/2020,tablet,3577,66.08,35.2901,116.317369,651,38
click,2/6/2010,tablet,630,413.45,41.3272921,-8.6275135,773,39
purchase,3/29/2019,desktop,1478,243.51,30.754014,113.820729,335,6
purchase,7/7/2005,tablet,1125,279.1,0.882544,-77.700425,907,51
click,1/11/2002,tablet,993,818.89,53.9096,37.736,384,22
interaction,7/20/2025,mobile,2720,434.06,-3.2581112,-79.9553924,550,51
purchase,12/20/2023,tablet,460,134.03,49.8618582,14.509899,550,96
purchase,7/15/2014,tablet,1186,886.12,29.306756,120.07514,227,77
purchase,3/14/2016,mobile,1353,70.87,-1.3050431,-47.9340343,405,83
purchase,11/15/2010,tablet,3132,585.76,30.777355,113.696298,591,66
purchase,5/3/2005,mobile,2549,808.28,48.9194633,2.2987001,238,13
purchase,8/4/2025,tablet,2295,847.67,39.6812698,-8.5246084,121,33
view,12/22/2023,mobile,1636,544.6,52.3770271,4.9192294,117,97
purchase,2/10/2021,desktop,536,167.33,53.7406255,55.8746137,495,47
click,6/10/2011,desktop,1340,72.31,32.585342,105.272756,786,39
interaction,7/5/2004,desktop,825,482.95,-6.3636897,107.1100534,83,65
view,5/24/2001,tablet,921,601.9,34.7179437,-92.3714901,476,40
click,9/28/2011,desktop,1801,299.26,33.39722,101.956537,422,7
interaction,9/24/2001,mobile,1662,390.68,52.05206,85.08765,175,33
purchase,10/25/2016,tablet,1684,609.99,49.7149346,28.8363647,732,59
purchase,12/11/2019,tablet,2884,479.52,-17.8599943,-41.5091004,863,47
purchase,1/15/2001,desktop,2879,528.02,36.68333,71.53333,610,47
purchase,12/17/2009,desktop,2947,148.51,8.9172672,17.5505152,290,36
interaction,4/7/2025,tablet,3092,274.38,39.9311729,-104.9739333,199,72
interaction,10/23/2020,desktop,1118,751.76,-6.9326938,107.627451,133,15
interaction,5/31/2010,tablet,1851,673.76,46.280212,-0.4601725,244,91
purchase,2/17/2019,desktop,1703,572.59,41.0923609,20.1563519,319,46
purchase,4/7/2009,desktop,2035,31.36,10.049147,125.0259763,64,93
view,6/25/2009,tablet,3158,961.59,25.864049,119.540362,274,71
interaction,12/26/2018,mobile,2448,558.69,8.438605,-80.679207,554,25
purchase,1/9/2004,desktop,338,505.14,-21.9221397,-50.7317774,832,59
purchase,7/7/2019,tablet,3165,675.11,24.363492,117.309946,111,59
click,10/23/2005,tablet,635,392.52,40.6073164,46.7807131,519,6
click,5/13/2005,mobile,2541,482.51,-6.801576,108.0331918,618,71
view,3/7/2002,mobile,419,966.51,26.663449,105.770542,796,91
view,7/20/2024,desktop,2920,292.93,31.8577642,35.936274,201,91
view,6/28/2016,mobile,2840,391.95,-9.5261154,-77.5287792,899,11
view,2/9/2003,mobile,3409,846.49,42.0722039,-80.0964415,799,36
purchase,6/23/2015,tablet,2149,706.25,38.407753,114.015532,90,82
click,4/15/2019,tablet,3196,845.39,3.1523104,101.7178316,726,52
interaction,12/2/2010,tablet,878,507.05,14.0603353,-88.6952444,92,44
view,4/22/2008,mobile,727,968.68,40.8246053,-73.112232,877,96
view,5/4/2017,tablet,2654,890.64,14.5570389,121.017148,606,38
purchase,6/6/2022,mobile,774,850.47,30.8707353,55.2756505,209,94
purchase,9/15/2004,desktop,3420,302.48,59.3192962,13.5389591,815,16
interaction,3/16/2014,mobile,1921,221.18,23.124134,115.138892,656,41
purchase,3/15/2018,mobile,3395,225.39,-8.1468836,-78.1721189,873,15
view,9/25/2007,tablet,2180,231.61,45.180548,0.768949,522,32
view,9/25/2017,desktop,3442,438.0,-3.4816267,-80.2453748,205,62
view,4/25/2021,mobile,2845,725.09,49.566715,17.1679608,700,82
click,3/7/2005,tablet,2130,786.39,37.136553,120.878247,810,14
interaction,4/14/2022,desktop,894,626.78,14.3291647,120.9756165,593,11
view,9/24/2014,mobile,613,620.8,12.5179287,-69.9624781,297,61
view,2/22/2013,mobile,217,831.09,39.982718,117.078294,588,24
purchase,10/15/2001,mobile,3152,176.79,23.177772,112.294107,727,24
view,4/8/2012,tablet,1673,930.7,54.8133814,29.7063314,621,71
click,4/15/2016,mobile,430,298.82,54.5782648,48.0835847,585,25
view,5/23/2000,mobile,1294,727.37,36.99532,59.76472,189,97
interaction,2/10/2013,mobile,543,156.07,23.674387,116.628627,520,95
interaction,2/2/2023,desktop,1212,282.6,49.9365011,18.2190463,926,59
purchase,12/4/2012,desktop,1576,825.12,8.3412493,-77.2175223,187,26
interaction,5/22/2000,mobile,264,532.34,-4.579855,-74.750168,732,74
click,1/5/2010,mobile,2814,911.39,28.650272,77.1232581,806,63
purchase,6/13/2016,mobile,420,714.1,60.9358323,25.9350435,825,9
click,7/31/2005,desktop,3577,178.56,-6.1989828,106.5996595,321,43
click,1/20/2006,tablet,499,23.64,51.3830331,20.0136604,644,62
purchase,2/28/2014,desktop,493,94.91,10.2493103,-68.8496351,22,87
interaction,9/17/2016,mobile,175,240.83,48.1288628,11.5089621,773,73
purchase,5/25/2022,tablet,2910,439.67,-11.806679,-77.1657716,400,49
purchase,3/1/2002,desktop,188,710.27,-9.7222,124.6496,50,99
view,10/22/2005,tablet,950,183.65,35.0346917,137.0871404,224,45
purchase,5/7/2020,mobile,1749,314.75,14.0875558,121.1774182,811,100
view,5/22/2004,tablet,2942,154.36,49.8417042,5.1214901,427,58
purchase,12/31/2011,mobile,1009,584.63,22.588115,-83.2425711,36,25
interaction,2/16/2019,tablet,1903,362.3,12.9813794,37.7622971,146,18
view,10/1/2021,mobile,3157,612.41,18.4521371,-72.2867105,376,63
click,5/6/2007,mobile,3127,373.96,52.2239735,5.1704277,645,29
view,8/10/2002,desktop,3085,528.22,13.1225237,123.6615247,168,63
view,5/7/2005,desktop,1093,478.89,-7.0970638,107.5771444,238,97
interaction,11/25/2014,desktop,2412,749.0,14.6388542,121.0041022,360,1
view,12/16/2010,desktop,2999,150.71,8.361323,-72.408389,525,45
purchase,11/9/2008,desktop,2115,680.51,-40.8114375,-65.0904567,378,54
click,6/2/2019,tablet,427,493.76,37.783205,107.407358,318,71
interaction,6/14/2003,desktop,3057,953.93,35.0107648,69.1625896,507,44
click,6/6/2023,desktop,1612,802.04,13.8994973,100.5426442,393,32
interaction,10/15/2024,mobile,2687,659.89,59.8863041,29.9085976,414,34
click,4/21/2009,desktop,694,385.17,46.259991,14.367531,985,34
interaction,7/25/2011,tablet,2760,116.55,48.726098,128.939819,356,4
click,4/24/2009,tablet,2497,682.78,53.175543,21.296838,160,50
view,4/25/2000,tablet,1774,871.62,44.1201864,43.4017398,850,93
view,8/5/2012,desktop,2572,325.65,50.6286293,13.8637153,98,46
interaction,7/6/2014,mobile,2395,602.65,36.438167,-105.547392,881,2
purchase,7/5/2024,tablet,1859,952.86,47.008673,124.17754,398,15
